algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_multiflock,3085,0.7113852217566236,0.7113852217566236,1.0,0.7267517129356756,1.990009199280075,0.96015625,1.8353161652072973,3.713205319622218,4.720932699044733,0.4014816302583082,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.94375,1.0,0.0,0.0,0.0,0.05625,0.31529979132102903,1.2388035410549492,abrupt_change,0.009990800719924975,0.010156250000000089
flocking_robust_multiflock,3086,0.7137389513729884,0.7137389513729884,1.0,0.7211634002925276,1.9477335683379842,0.958110119047619,1.8281387834307588,3.7089536782626182,4.7453828300370455,0.4557001500220599,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9,1.0,0.0,0.00625,0.00625,0.1,0.31031346374954333,1.2288997089490294,abrupt_change,0.05226643166201583,0.008110119047619047
flocking_robust_multiflock,3087,0.6591037818991712,0.6591037818991712,1.0,0.6817680610445541,1.7114978279704491,0.96796875,1.7710925540176503,3.6939425784685342,4.7494909392906015,0.46460289067001687,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.90625,1.0,0.0,0.0,0.0,0.09375,0.31212599873886243,1.2245915001258254,abrupt_change,0.28850217202955086,0.01796875000000009
flocking_robust_multiflock,3088,0.685085533729774,0.685085533729774,1.0,0.7059063992175874,1.8508153028512695,0.9612723214285716,1.8507522860654024,3.7035154859266797,4.713181330889021,0.407147494810199,4,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.88125,1.0,0.0,0.0,0.0,0.11875,0.3105815364897948,1.2442895001731813,abrupt_change,0.1491846971487305,0.011272321428571597
flocking_robust_multiflock,3089,0.5674288478487521,0.5674288478487521,1.0,0.6180157953598425,1.3938233847209232,0.98984375,1.62722828603965,3.695378991876633,4.722499254293207,0.47042068109849244,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9,1.0,0.0,0.0,0.0,0.1,0.3018095866073358,1.2280245830770582,abrupt_change,0.6061766152790768,0.03984375000000007
flocking_robust_multiflock,3090,0.6692660630582431,0.6692660630582431,1.0,0.6761144673191839,1.696891636794139,0.97890625,1.703976785794173,3.711075476525049,4.7598700029856555,0.41431873887752824,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.98125,1.0,0.0,0.0,0.0,0.01875,0.27799552940563094,1.2620420830789953,abrupt_change,0.3031083632058611,0.028906250000000022
flocking_robust_multiflock,3091,0.7306772684669275,0.7306772684669275,1.0,0.7353157595409461,1.9770859384352284,0.9544642857142858,1.814645995218525,3.6992751520657086,4.691690989544755,0.5147101959405238,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.84375,1.0,0.0,0.05,0.05,0.1375,0.3073115363854071,1.246550250099972,abrupt_change,0.022914061564771604,0.0044642857142858094
flocking_robust_multiflock,3092,0.6469561597884884,0.6469561597884884,1.0,0.666385147161379,1.6601971301610436,0.9625,1.7367730176624387,3.7166422859940424,4.722756634102467,0.36203658728507065,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.89375,1.0,0.0,0.0,0.0,0.10625,0.306174162527891,1.2501493331510574,abrupt_change,0.33980286983895636,0.012500000000000067
flocking_robust_multiflock,3093,0.6803573269420883,0.6803573269420883,1.0,0.6812604854001233,1.724437359230096,0.9625,1.7192289707071537,3.70444763659649,4.756764914962645,0.37415560612330895,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9625,1.0,0.0,0.0,0.0,0.0375,0.31083698452695235,1.2647248341236264,abrupt_change,0.2755626407699041,0.012500000000000067
flocking_robust_multiflock,3094,0.718766454871269,0.718766454871269,1.0,0.7235758058486715,1.9392196980937892,0.9640625,1.819236656339159,3.698634698168515,4.737954590937505,0.4512223480545884,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.925,1.0,0.0,0.0,0.0,0.075,0.301828818844559,1.2500397919211537,abrupt_change,0.060780301906210754,0.014062500000000089
flocking_robust_multiflock,3095,0.6461357623491633,0.6461357623491633,1.0,0.6546106248324719,1.611642303126003,0.975,1.7086897317415066,3.705405443979129,4.721671360146262,0.4415504828493536,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.89375,1.0,0.0,0.0,0.0,0.10625,0.3044939843550881,1.2657394160050899,abrupt_change,0.388357696873997,0.025000000000000022
flocking_robust_multiflock,3096,0.614988240506598,0.614988240506598,1.0,0.6363587724701267,1.491543184254856,0.97578125,1.576087650683388,3.6807975360203145,4.763939523222395,0.44506312215546784,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.975,1.0,0.0,0.0,0.0,0.025,0.29799615901434856,1.2538597080856562,abrupt_change,0.5084568157451439,0.02578125000000009
flocking_robust_multiflock,3097,0.6260133593910837,0.6260133593910837,1.0,0.6519520976834701,1.562007969707078,0.9819196428571428,1.763577932980758,3.681343176631298,4.691122548940454,0.48952312865499437,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.8125,1.0,0.0,0.00625,0.00625,0.1875,0.3160787336882728,1.2368837920948863,abrupt_change,0.4379920302929221,0.03191964285714288
flocking_robust_multiflock,3098,0.691359914438117,0.691359914438117,1.0,0.7190187770653435,1.8776378219859335,0.96640625,1.858268230048056,3.700630595388411,4.750789933390448,0.4669594867300397,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9625,1.0,0.0,0.0,0.0,0.0375,0.29020448905606755,1.2880055410787463,abrupt_change,0.12236217801406646,0.016406250000000067
