scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper,wins,ties,losses
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,brier_score,lower,30,0.6083333333333335,1.2135145792695794e-05,0.6083211981875408,0.5383144333180926,0.7016568784070799,30,0,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,log_loss,lower,30,0.999051349121275,0.0011778906935879234,0.9978734584276869,0.8469678165738996,1.1987693333964056,30,0,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,final_truth_probability,higher,30,0.40333333333333315,0.9988251668033803,0.5954918334700472,0.5600404296456138,0.6424945746015913,30,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,total_decision_loss,lower,30,2.5,1.089543626376533,1.410456373623466,1.3331151586261336,1.4855383497130665,30,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,decision_cost,lower,30,2.5,0.6083333333333333,1.8916666666666666,1.825,1.95,30,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,movement_cost,lower,30,0.0,0.4812102930432001,-0.4812102930432001,-0.5033987197747201,-0.4575311462400001,0,0,30
near_pair_rare_distractor,computational_oracle,myopic_voi,resolution_steps,lower,30,10.0,3.433333333333333,6.566666666666666,6.333333333333333,6.8,30,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
near_pair_rare_distractor,computational_oracle,myopic_voi,brier_score,lower,30,0.6083333333333335,6.514387975761948e-06,0.6083268189453576,0.5383233280042894,0.701661521091155,30,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,log_loss,lower,30,0.999051349121275,0.000855613400518974,0.9981957357207559,0.847429279859671,1.1989464503585001,30,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,final_truth_probability,higher,30,0.40333333333333315,0.9991460214586978,0.5958126881253647,0.5604102771971294,0.6426556498240352,30,0,0
asymmetric_transit,round_robin,passive,total_decision_loss,lower,30,2.5,1.9960866175999998,0.5039133823999996,0.34804756479999965,0.6597791999999997,27,0,3
asymmetric_transit,round_robin,passive,decision_cost,lower,30,2.5,0.275,2.225,2.2,2.25,30,0,0
asymmetric_transit,round_robin,passive,movement_cost,lower,30,0.0,1.7210866176,-1.7210866176,-1.8519524351999999,-1.5902207999999998,0,0,30
asymmetric_transit,round_robin,passive,resolution_steps,lower,30,10.0,2.1,7.9,7.766666666666667,8.0,30,0,0
asymmetric_transit,round_robin,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,round_robin,passive,brier_score,lower,30,0.6616666666666667,2.1026766460579955e-06,0.6616645639900208,0.5849973753601919,0.7449999992487674,30,0,0
asymmetric_transit,round_robin,passive,log_loss,lower,30,1.0721467865836345,0.00026651743048841024,1.071880269153146,0.9352199916442248,1.2203551767111616,30,0,0
asymmetric_transit,round_robin,passive,final_truth_probability,higher,30,0.36666666666666653,0.999734009776817,0.6330673431101506,0.591559549874075,0.6760105532525376,30,0,0
asymmetric_transit,myopic_voi,passive,total_decision_loss,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,passive,decision_cost,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,passive,movement_cost,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,passive,resolution_steps,lower,30,10.0,10.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,passive,brier_score,lower,30,0.6616666666666667,0.6616666666666667,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,passive,log_loss,lower,30,1.0721467865836345,1.0721467865836345,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,passive,final_truth_probability,higher,30,0.36666666666666653,0.36666666666666653,0.0,0.0,0.0,0,30,0
asymmetric_transit,receding_horizon_voi,passive,total_decision_loss,lower,30,2.5,1.3177479951616489,1.1822520048383511,1.0793183669580273,1.2759259652336543,30,0,0
asymmetric_transit,receding_horizon_voi,passive,decision_cost,lower,30,2.5,0.36666666666666664,2.1333333333333333,2.075,2.183333333333333,30,0,0
asymmetric_transit,receding_horizon_voi,passive,movement_cost,lower,30,0.0,0.9510813284949822,-0.9510813284949822,-0.9987000849530189,-0.9083628224481789,0,0,30
asymmetric_transit,receding_horizon_voi,passive,resolution_steps,lower,30,10.0,2.466666666666667,7.533333333333333,7.3,7.733333333333333,30,0,0
asymmetric_transit,receding_horizon_voi,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,receding_horizon_voi,passive,brier_score,lower,30,0.6616666666666667,8.60928411374863e-06,0.6616580573825532,0.5783254374685902,0.7483212263119052,30,0,0
asymmetric_transit,receding_horizon_voi,passive,log_loss,lower,30,1.0721467865836345,0.0011015411656710998,1.0710452454179633,0.9383373654298734,1.2199625572159212,30,0,0
asymmetric_transit,receding_horizon_voi,passive,final_truth_probability,higher,30,0.36666666666666653,0.9989008773602202,0.6322342106935535,0.5908294079079369,0.6752471507769446,30,0,0
asymmetric_transit,computational_oracle,passive,total_decision_loss,lower,30,2.5,1.3177479951616489,1.1822520048383511,1.0788815193681636,1.2748630468513542,30,0,0
asymmetric_transit,computational_oracle,passive,decision_cost,lower,30,2.5,0.36666666666666664,2.1333333333333333,2.075,2.183333333333333,30,0,0
asymmetric_transit,computational_oracle,passive,movement_cost,lower,30,0.0,0.9510813284949822,-0.9510813284949822,-0.9958668173674544,-0.909000478984662,0,0,30
asymmetric_transit,computational_oracle,passive,resolution_steps,lower,30,10.0,2.466666666666667,7.533333333333333,7.3,7.733333333333333,30,0,0
asymmetric_transit,computational_oracle,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,computational_oracle,passive,brier_score,lower,30,0.6616666666666667,8.60928411374863e-06,0.6616580573825532,0.5816568159871184,0.7483281623770587,30,0,0
asymmetric_transit,computational_oracle,passive,log_loss,lower,30,1.0721467865836345,0.0011015411656710998,1.0710452454179633,0.9387493821689649,1.215549975928505,30,0,0
asymmetric_transit,computational_oracle,passive,final_truth_probability,higher,30,0.36666666666666653,0.9989008773602202,0.6322342106935535,0.5907418287105194,0.6773216324539542,30,0,0
asymmetric_transit,passive,round_robin,total_decision_loss,lower,30,1.9960866175999998,2.5,-0.5039133823999996,-0.6597791999999997,-0.34804756479999965,3,0,27
asymmetric_transit,passive,round_robin,decision_cost,lower,30,0.275,2.5,-2.225,-2.25,-2.191666666666667,0,0,30
asymmetric_transit,passive,round_robin,movement_cost,lower,30,1.7210866176,0.0,1.7210866176,1.5902207999999998,1.8519524351999999,30,0,0
asymmetric_transit,passive,round_robin,resolution_steps,lower,30,2.1,10.0,-7.9,-8.0,-7.8,0,0,30
asymmetric_transit,passive,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,round_robin,brier_score,lower,30,2.1026766460579955e-06,0.6616666666666667,-0.6616645639900208,-0.748331740786841,-0.5816629453527434,0,0,30
asymmetric_transit,passive,round_robin,log_loss,lower,30,0.00026651743048841024,1.0721467865836345,-1.071880269153146,-1.2206845063797265,-0.9350395937973819,0,0,30
asymmetric_transit,passive,round_robin,final_truth_probability,higher,30,0.999734009776817,0.36666666666666653,-0.6330673431101506,-0.6763387796003038,-0.5929938635040229,0,0,30
asymmetric_transit,myopic_voi,round_robin,total_decision_loss,lower,30,1.9960866175999998,2.5,-0.5039133823999996,-0.6597791999999997,-0.34804756479999965,3,0,27
asymmetric_transit,myopic_voi,round_robin,decision_cost,lower,30,0.275,2.5,-2.225,-2.25,-2.2,0,0,30
asymmetric_transit,myopic_voi,round_robin,movement_cost,lower,30,1.7210866176,0.0,1.7210866176,1.5902207999999998,1.8955743743999995,30,0,0
asymmetric_transit,myopic_voi,round_robin,resolution_steps,lower,30,2.1,10.0,-7.9,-8.0,-7.766666666666667,0,0,30
asymmetric_transit,myopic_voi,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,myopic_voi,round_robin,brier_score,lower,30,2.1026766460579955e-06,0.6616666666666667,-0.6616645639900208,-0.7449989928776961,-0.5816634816359366,0,0,30
asymmetric_transit,myopic_voi,round_robin,log_loss,lower,30,0.00026651743048841024,1.0721467865836345,-1.071880269153146,-1.220776349073372,-0.9353702689914932,0,0,30
asymmetric_transit,myopic_voi,round_robin,final_truth_probability,higher,30,0.999734009776817,0.36666666666666653,-0.6330673431101506,-0.6766782279574004,-0.5929066893154316,0,0,30
asymmetric_transit,receding_horizon_voi,round_robin,total_decision_loss,lower,30,1.9960866175999998,1.3177479951616489,0.6783386224383514,0.5346745566004272,0.8344393672562587,29,0,1
asymmetric_transit,receding_horizon_voi,round_robin,decision_cost,lower,30,0.275,0.36666666666666664,-0.09166666666666666,-0.14166666666666666,-0.05,0,20,10
asymmetric_transit,receding_horizon_voi,round_robin,movement_cost,lower,30,1.7210866176,0.9510813284949822,0.7700052891050181,0.6568274429603752,0.9014633213874971,30,0,0
asymmetric_transit,receding_horizon_voi,round_robin,resolution_steps,lower,30,2.1,2.466666666666667,-0.36666666666666664,-0.5666666666666667,-0.2,0,20,10
asymmetric_transit,receding_horizon_voi,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,receding_horizon_voi,round_robin,brier_score,lower,30,2.1026766460579955e-06,8.60928411374863e-06,-6.506607467690633e-06,-1.3983001299102646e-05,3.111091235125213e-07,6,1,23
asymmetric_transit,receding_horizon_voi,round_robin,log_loss,lower,30,0.00026651743048841024,0.0011015411656710998,-0.0008350237351826895,-0.0016048548109656529,-0.00011009616446683065,6,0,24
asymmetric_transit,receding_horizon_voi,round_robin,final_truth_probability,higher,30,0.999734009776817,0.9989008773602202,-0.0008331324165970156,-0.0015965096507826173,-0.00011735325234230478,6,0,24
asymmetric_transit,computational_oracle,round_robin,total_decision_loss,lower,30,1.9960866175999998,1.3177479951616489,0.6783386224383514,0.5357370599047514,0.8371977366600556,29,0,1
asymmetric_transit,computational_oracle,round_robin,decision_cost,lower,30,0.275,0.36666666666666664,-0.09166666666666666,-0.14166666666666666,-0.041666666666666664,0,20,10
asymmetric_transit,computational_oracle,round_robin,movement_cost,lower,30,1.7210866176,0.9510813284949822,0.7700052891050181,0.6575052094073035,0.9082857931110518,30,0,0
asymmetric_transit,computational_oracle,round_robin,resolution_steps,lower,30,2.1,2.466666666666667,-0.36666666666666664,-0.5666666666666667,-0.2,0,20,10
asymmetric_transit,computational_oracle,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,computational_oracle,round_robin,brier_score,lower,30,2.1026766460579955e-06,8.60928411374863e-06,-6.506607467690633e-06,-1.4321181093270141e-05,1.4098625208539405e-07,6,1,23
asymmetric_transit,computational_oracle,round_robin,log_loss,lower,30,0.00026651743048841024,0.0011015411656710998,-0.0008350237351826895,-0.001620706948468063,-0.0001107775351856129,6,0,24
asymmetric_transit,computational_oracle,round_robin,final_truth_probability,higher,30,0.999734009776817,0.9989008773602202,-0.0008331324165970156,-0.001619135123535441,-0.00013788717622161041,6,0,24
asymmetric_transit,passive,myopic_voi,total_decision_loss,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,myopic_voi,decision_cost,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,myopic_voi,movement_cost,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,myopic_voi,resolution_steps,lower,30,10.0,10.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,myopic_voi,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,myopic_voi,brier_score,lower,30,0.6616666666666667,0.6616666666666667,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,myopic_voi,log_loss,lower,30,1.0721467865836345,1.0721467865836345,0.0,0.0,0.0,0,30,0
asymmetric_transit,passive,myopic_voi,final_truth_probability,higher,30,0.36666666666666653,0.36666666666666653,0.0,0.0,0.0,0,30,0
asymmetric_transit,round_robin,myopic_voi,total_decision_loss,lower,30,2.5,1.9960866175999998,0.5039133823999996,0.34804756479999965,0.6597791999999997,27,0,3
asymmetric_transit,round_robin,myopic_voi,decision_cost,lower,30,2.5,0.275,2.225,2.2,2.25,30,0,0
asymmetric_transit,round_robin,myopic_voi,movement_cost,lower,30,0.0,1.7210866176,-1.7210866176,-1.8530429836799998,-1.5902207999999998,0,0,30
asymmetric_transit,round_robin,myopic_voi,resolution_steps,lower,30,10.0,2.1,7.9,7.8,8.0,30,0,0
asymmetric_transit,round_robin,myopic_voi,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,round_robin,myopic_voi,brier_score,lower,30,0.6616666666666667,2.1026766460579955e-06,0.6616645639900208,0.5816650733254166,0.7449994875379152,30,0,0
asymmetric_transit,round_robin,myopic_voi,log_loss,lower,30,1.0721467865836345,0.00026651743048841024,1.071880269153146,0.9351332303633711,1.2204315479603143,30,0,0
asymmetric_transit,round_robin,myopic_voi,final_truth_probability,higher,30,0.36666666666666653,0.999734009776817,0.6330673431101506,0.591658346684838,0.6763247002871355,30,0,0
asymmetric_transit,receding_horizon_voi,myopic_voi,total_decision_loss,lower,30,2.5,1.3177479951616489,1.1822520048383511,1.0767868215618928,1.277248553456595,30,0,0
asymmetric_transit,receding_horizon_voi,myopic_voi,decision_cost,lower,30,2.5,0.36666666666666664,2.1333333333333333,2.075,2.183333333333333,30,0,0
asymmetric_transit,receding_horizon_voi,myopic_voi,movement_cost,lower,30,0.0,0.9510813284949822,-0.9510813284949822,-0.996159265494142,-0.9086630275427229,0,0,30
asymmetric_transit,receding_horizon_voi,myopic_voi,resolution_steps,lower,30,10.0,2.466666666666667,7.533333333333333,7.3,7.733333333333333,30,0,0
asymmetric_transit,receding_horizon_voi,myopic_voi,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,receding_horizon_voi,myopic_voi,brier_score,lower,30,0.6616666666666667,8.60928411374863e-06,0.6616580573825532,0.5816574272651059,0.7483263828765533,30,0,0
asymmetric_transit,receding_horizon_voi,myopic_voi,log_loss,lower,30,1.0721467865836345,0.0011015411656710998,1.0710452454179633,0.9346187714494643,1.2270172947744988,30,0,0
asymmetric_transit,receding_horizon_voi,myopic_voi,final_truth_probability,higher,30,0.36666666666666653,0.9989008773602202,0.6322342106935535,0.5919168121944034,0.6753543317764743,30,0,0
asymmetric_transit,computational_oracle,myopic_voi,total_decision_loss,lower,30,2.5,1.3177479951616489,1.1822520048383511,1.077697769949048,1.2753149274158617,30,0,0
asymmetric_transit,computational_oracle,myopic_voi,decision_cost,lower,30,2.5,0.36666666666666664,2.1333333333333333,2.075,2.183333333333333,30,0,0
asymmetric_transit,computational_oracle,myopic_voi,movement_cost,lower,30,0.0,0.9510813284949822,-0.9510813284949822,-0.9952440621422989,-0.9086641790743332,0,0,30
asymmetric_transit,computational_oracle,myopic_voi,resolution_steps,lower,30,10.0,2.466666666666667,7.533333333333333,7.3,7.733333333333333,30,0,0
asymmetric_transit,computational_oracle,myopic_voi,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
asymmetric_transit,computational_oracle,myopic_voi,brier_score,lower,30,0.6616666666666667,8.60928411374863e-06,0.6616580573825532,0.5783292379903192,0.7483245939508943,30,0,0
asymmetric_transit,computational_oracle,myopic_voi,log_loss,lower,30,1.0721467865836345,0.0011015411656710998,1.0710452454179633,0.9344245598869626,1.2241932605888382,30,0,0
asymmetric_transit,computational_oracle,myopic_voi,final_truth_probability,higher,30,0.36666666666666653,0.9989008773602202,0.6322342106935535,0.5916442150471749,0.6735289124251094,30,0,0
four_mode_cross,round_robin,passive,total_decision_loss,lower,30,2.5,1.9263378517333332,0.5736621482666664,0.37787469653333294,0.7205027370666668,26,0,4
four_mode_cross,round_robin,passive,decision_cost,lower,30,2.5,0.2833333333333333,2.216666666666667,2.183333333333333,2.2416666666666667,30,0,0
four_mode_cross,round_robin,passive,movement_cost,lower,30,0.0,1.6430045184,-1.6430045184,-1.8054586368,-1.5211639296,0,0,30
four_mode_cross,round_robin,passive,resolution_steps,lower,30,10.0,2.1333333333333333,7.866666666666666,7.733333333333333,7.966666666666667,30,0,0
four_mode_cross,round_robin,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,round_robin,passive,brier_score,lower,30,0.75,1.1620323808533459e-05,0.7499883796761913,0.7499733096351427,0.7499986141296938,30,0,0
four_mode_cross,round_robin,passive,log_loss,lower,30,1.38629436111989,0.0010205027880636167,1.3852738583318271,1.3844002472025947,1.3859591873348356,30,0,0
four_mode_cross,round_robin,passive,final_truth_probability,higher,30,0.25,0.99898242407115,0.74898242407115,0.7481185229520728,0.7496682392291883,30,0,0
four_mode_cross,myopic_voi,passive,total_decision_loss,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,passive,decision_cost,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,passive,movement_cost,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,passive,resolution_steps,lower,30,10.0,10.0,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,passive,brier_score,lower,30,0.75,0.75,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,passive,log_loss,lower,30,1.38629436111989,1.38629436111989,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,passive,final_truth_probability,higher,30,0.25,0.25,0.0,0.0,0.0,0,30,0
four_mode_cross,receding_horizon_voi,passive,total_decision_loss,lower,30,2.5,1.4219834533461795,1.0780165466538205,0.9698255707764989,1.181904209256625,30,0,0
four_mode_cross,receding_horizon_voi,passive,decision_cost,lower,30,2.5,0.4,2.1,2.0416666666666665,2.158333333333333,30,0,0
four_mode_cross,receding_horizon_voi,passive,movement_cost,lower,30,0.0,1.0219834533461796,-1.0219834533461796,-1.0758869362063246,-0.9701874344852466,0,0,30
four_mode_cross,receding_horizon_voi,passive,resolution_steps,lower,30,10.0,2.6,7.4,7.133333333333334,7.6,30,0,0
four_mode_cross,receding_horizon_voi,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,receding_horizon_voi,passive,brier_score,lower,30,0.75,1.8065605542497127e-05,0.7499819343944575,0.749965900275801,0.7499948453783162,30,0,0
four_mode_cross,receding_horizon_voi,passive,log_loss,lower,30,1.38629436111989,0.001667892142566907,1.3846264689773236,1.3835861792052344,1.385492836650631,30,0,0
four_mode_cross,receding_horizon_voi,passive,final_truth_probability,higher,30,0.25,0.99833705223454,0.74833705223454,0.7473373276162666,0.749225925928171,30,0,0
four_mode_cross,computational_oracle,passive,total_decision_loss,lower,30,2.5,1.4368926054873212,1.0631073945126792,0.9516769678381459,1.1685537821969176,30,0,0
four_mode_cross,computational_oracle,passive,decision_cost,lower,30,2.5,0.4166666666666667,2.0833333333333335,2.025,2.1416666666666666,30,0,0
four_mode_cross,computational_oracle,passive,movement_cost,lower,30,0.0,1.0202259388206545,-1.0202259388206545,-1.0716049874156954,-0.9690882375371952,0,0,30
four_mode_cross,computational_oracle,passive,resolution_steps,lower,30,10.0,2.6666666666666665,7.333333333333333,7.066666666666666,7.566666666666666,30,0,0
four_mode_cross,computational_oracle,passive,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,computational_oracle,passive,brier_score,lower,30,0.75,8.477867414539554e-06,0.7499915221325856,0.7499828480157346,0.7499976000919467,30,0,0
four_mode_cross,computational_oracle,passive,log_loss,lower,30,1.38629436111989,0.0010789188446861954,1.385215442275204,1.3844879816805353,1.385829703026955,30,0,0
four_mode_cross,computational_oracle,passive,final_truth_probability,higher,30,0.25,0.9989233223237687,0.7489233223237687,0.7482072868237696,0.7495106197863108,30,0,0
four_mode_cross,passive,round_robin,total_decision_loss,lower,30,1.9263378517333332,2.5,-0.5736621482666664,-0.7205027370666668,-0.37787469653333294,4,0,26
four_mode_cross,passive,round_robin,decision_cost,lower,30,0.2833333333333333,2.5,-2.216666666666667,-2.2416666666666667,-2.183333333333333,0,0,30
four_mode_cross,passive,round_robin,movement_cost,lower,30,1.6430045184,0.0,1.6430045184,1.5211639296,1.8054586367999998,30,0,0
four_mode_cross,passive,round_robin,resolution_steps,lower,30,2.1333333333333333,10.0,-7.866666666666666,-7.966666666666667,-7.733333333333333,0,0,30
four_mode_cross,passive,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,round_robin,brier_score,lower,30,1.1620323808533459e-05,0.75,-0.7499883796761913,-0.7499986228393147,-0.749973796176243,0,0,30
four_mode_cross,passive,round_robin,log_loss,lower,30,0.0010205027880636167,1.38629436111989,-1.3852738583318271,-1.385948013472306,-1.3844172327125233,0,0,30
four_mode_cross,passive,round_robin,final_truth_probability,higher,30,0.99898242407115,0.25,-0.74898242407115,-0.7496771182940806,-0.748088609348782,0,0,30
four_mode_cross,myopic_voi,round_robin,total_decision_loss,lower,30,1.9263378517333332,2.5,-0.5736621482666664,-0.7205027370666668,-0.37787469653333294,4,0,26
four_mode_cross,myopic_voi,round_robin,decision_cost,lower,30,0.2833333333333333,2.5,-2.216666666666667,-2.2416666666666667,-2.183333333333333,0,0,30
four_mode_cross,myopic_voi,round_robin,movement_cost,lower,30,1.6430045184,0.0,1.6430045184,1.5211639296,1.8054586367999998,30,0,0
four_mode_cross,myopic_voi,round_robin,resolution_steps,lower,30,2.1333333333333333,10.0,-7.866666666666666,-7.966666666666667,-7.733333333333333,0,0,30
four_mode_cross,myopic_voi,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,myopic_voi,round_robin,brier_score,lower,30,1.1620323808533459e-05,0.75,-0.7499883796761913,-0.7499984601779243,-0.7499737860657328,0,0,30
four_mode_cross,myopic_voi,round_robin,log_loss,lower,30,0.0010205027880636167,1.38629436111989,-1.3852738583318271,-1.3859647853369557,-1.3844077531518386,0,0,30
four_mode_cross,myopic_voi,round_robin,final_truth_probability,higher,30,0.99898242407115,0.25,-0.74898242407115,-0.7496652247055294,-0.7481522919221937,0,0,30
four_mode_cross,receding_horizon_voi,round_robin,total_decision_loss,lower,30,1.9263378517333332,1.4219834533461795,0.5043543983871541,0.35208172729978277,0.6674792803825345,30,0,0
four_mode_cross,receding_horizon_voi,round_robin,decision_cost,lower,30,0.2833333333333333,0.4,-0.11666666666666667,-0.16666666666666666,-0.06666666666666667,0,17,13
four_mode_cross,receding_horizon_voi,round_robin,movement_cost,lower,30,1.6430045184,1.0219834533461796,0.621021065053821,0.4958372646809829,0.7712983930978301,30,0,0
four_mode_cross,receding_horizon_voi,round_robin,resolution_steps,lower,30,2.1333333333333333,2.6,-0.4666666666666667,-0.6666666666666666,-0.26666666666666666,0,17,13
four_mode_cross,receding_horizon_voi,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,receding_horizon_voi,round_robin,brier_score,lower,30,1.1620323808533459e-05,1.8065605542497127e-05,-6.445281733963666e-06,-2.7995456492776792e-05,1.4486012806583313e-05,11,1,18
four_mode_cross,receding_horizon_voi,round_robin,log_loss,lower,30,0.0010205027880636167,0.001667892142566907,-0.00064738935450329,-0.0020256647586511687,0.0007082931889386187,12,0,18
four_mode_cross,receding_horizon_voi,round_robin,final_truth_probability,higher,30,0.99898242407115,0.99833705223454,-0.0006453718366101461,-0.0020095423060443973,0.0007218602841078861,12,0,18
four_mode_cross,computational_oracle,round_robin,total_decision_loss,lower,30,1.9263378517333332,1.4368926054873212,0.48944524624601266,0.3361009607533817,0.6522967162248452,30,0,0
four_mode_cross,computational_oracle,round_robin,decision_cost,lower,30,0.2833333333333333,0.4166666666666667,-0.13333333333333333,-0.18333333333333332,-0.08333333333333333,0,15,15
four_mode_cross,computational_oracle,round_robin,movement_cost,lower,30,1.6430045184,1.0202259388206545,0.6227785795793461,0.498908999503561,0.7652012383670611,30,0,0
four_mode_cross,computational_oracle,round_robin,resolution_steps,lower,30,2.1333333333333333,2.6666666666666665,-0.5333333333333333,-0.7333333333333333,-0.3333333333333333,0,15,15
four_mode_cross,computational_oracle,round_robin,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,computational_oracle,round_robin,brier_score,lower,30,1.1620323808533459e-05,8.477867414539554e-06,3.1424563939939073e-06,-1.1038983524624974e-05,2.038192185666667e-05,13,1,16
four_mode_cross,computational_oracle,round_robin,log_loss,lower,30,0.0010205027880636167,0.0010789188446861954,-5.8416056622578565e-05,-0.0011753606578995713,0.0010847429906156484,14,0,16
four_mode_cross,computational_oracle,round_robin,final_truth_probability,higher,30,0.99898242407115,0.9989233223237687,-5.910174738151068e-05,-0.0011367950518392446,0.001105534196132232,14,0,16
four_mode_cross,passive,myopic_voi,total_decision_loss,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,myopic_voi,decision_cost,lower,30,2.5,2.5,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,myopic_voi,movement_cost,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,myopic_voi,resolution_steps,lower,30,10.0,10.0,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,myopic_voi,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,myopic_voi,brier_score,lower,30,0.75,0.75,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,myopic_voi,log_loss,lower,30,1.38629436111989,1.38629436111989,0.0,0.0,0.0,0,30,0
four_mode_cross,passive,myopic_voi,final_truth_probability,higher,30,0.25,0.25,0.0,0.0,0.0,0,30,0
four_mode_cross,round_robin,myopic_voi,total_decision_loss,lower,30,2.5,1.9263378517333332,0.5736621482666664,0.37787469653333294,0.7205027370666668,26,0,4
four_mode_cross,round_robin,myopic_voi,decision_cost,lower,30,2.5,0.2833333333333333,2.216666666666667,2.183333333333333,2.2416666666666667,30,0,0
four_mode_cross,round_robin,myopic_voi,movement_cost,lower,30,0.0,1.6430045184,-1.6430045184,-1.8054586367999998,-1.5211639296,0,0,30
four_mode_cross,round_robin,myopic_voi,resolution_steps,lower,30,10.0,2.1333333333333333,7.866666666666666,7.733333333333333,7.966666666666667,30,0,0
four_mode_cross,round_robin,myopic_voi,wrong_selection,lower,30,0.0,0.0,0.0,0.0,0.0,0,30,0
four_mode_cross,round_robin,myopic_voi,brier_score,lower,30,0.75,1.1620323808533459e-05,0.7499883796761913,0.7499736128002825,0.7499985790262252,30,0,0
four_mode_cross,round_robin,myopic_voi,log_loss,lower,30,1.38629436111989,0.0010205027880636167,1.3852738583318271,1.3844361847237576,1.385952187201721,30,0,0
four_mode_cross,round_robin,myopic_voi,final_truth_probability,higher,30,0.25,0.99898242407115,0.74898242407115,0.7481290031109723,0.7496636361822203,30,0,0
four_mode_cross,receding_horizon_voi,myopic_voi,total_decision_loss,lower,30,2.5,1.4219834533461795,1.0780165466538205,0.9668505184463829,1.1849719333169981,30,0,0
