seed,policy,dose,truth_mode,resolved,resolution_steps,selected_mode,wrong_selection,total_decision_loss,decision_cost,movement_cost,movement_distance,mean_discriminability,maximum_discriminability,final_truth_probability,final_entropy,trace_fingerprint,arm
6007,round_robin,0.25,0,True,2,0,False,0.202856,0.2,0.0028560000000000005,0.2856,0.7954416528362416,1.4028524968213436,0.9932158401447054,0.04063552352929938,1d93825243c64ab53e21c7fdfc2b81e5f85190be2a931811207c1195cc1e284d,round_robin_dose_0_25
6008,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9999259032227458,0.0007787646474791581,69670822018fc6d0f4cec3120802ce3f584bddd2699bec3c9a08cda96b05e36a,round_robin_dose_0_25
6009,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.991776499803465,0.04766863957317963,47a80b7a45d3a7bd41b3d24074e14252a6f15e9a0b3dea3c751b93a97f60b81f,round_robin_dose_0_25
6010,round_robin,0.25,1,True,2,1,False,0.202856,0.2,0.0028560000000000005,0.2856,0.7954416528362416,1.4028524968213436,0.990660636759113,0.05294328976737755,98d453f6ed328932327b37aff52334330d79f090d3405c5af8850236f2f72125,round_robin_dose_0_25
6011,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9999807908211112,0.0002278230269060917,9611300b2a3f8fa0474a82ab0a8e9b32e43859b839bc4a1eba4261fb6250dbf2,round_robin_dose_0_25
6012,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9989799676948603,0.008045413810553891,897bc907149065d07c821571a9273ba7142d5dedf16345d87a1c90fd2ed1e53d,round_robin_dose_0_25
6013,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9965528131520385,0.022987466249710778,a38c677d27b53ad01e5e03278be7b3dbccfaef3261d8d83cb32c8f4559f1ec32,round_robin_dose_0_25
6014,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9868141880697173,0.07017478303633212,ada9d9f8c698ef77fe64abcd51cdf58aab5096e6f8630399736ff626e253dac3,round_robin_dose_0_25
6015,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9940962854387687,0.03618514089837762,22b4a6ad60602054b458108e2596d2aaaebcbd23a7fb7e7099646c36e3b0eb10,round_robin_dose_0_25
6016,round_robin,0.25,1,True,2,1,False,0.202856,0.2,0.0028560000000000005,0.2856,0.7954416528362416,1.4028524968213436,0.9503343504879448,0.19752958950373176,99b5a0cd1666066f8c8b1ea7b3512e7e2690fef13c671e07e3a6acc341972de9,round_robin_dose_0_25
6017,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9989356758150347,0.008349498596946505,18b948b762f251913aa918fcc6073691668f8d89343c23dc87212783c7dedbe3,round_robin_dose_0_25
6018,round_robin,0.25,1,True,4,1,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9953184102475193,0.029783211657540276,e924c90306fb167e62d80e0a078a0f3a139138c1d8925402b68ba71b746f0b63,round_robin_dose_0_25
6019,round_robin,0.25,1,True,4,1,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9999899906413336,0.00012523694580619918,2a9b12217bbc82ddbc442d8a57080958846711d70841624a7e49446a69b34c2f,round_robin_dose_0_25
6020,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9957447663607147,0.027478064708767985,2bcfe59b474d88ebc2214eba4fa0ee82dca07a5091e91dc5ddf1ce1fb547b64b,round_robin_dose_0_25
6021,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9994607871127463,0.004596860200407702,b929ef4d25a905265b8747c8999a6bda304388474baa2f68ed7b5f6ed328595a,round_robin_dose_0_25
6022,round_robin,0.25,1,True,2,1,False,0.202856,0.2,0.0028560000000000005,0.2856,0.7954416528362416,1.4028524968213436,0.9811562586649831,0.09350439375268209,e7d4c35cff33f12b644dfe679fea41f513e8ca344aa6170e6745767976712bcc,round_robin_dose_0_25
6023,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9999139960234217,0.000891093567365592,b1c11c4c339e460db4967430a544f3244909e66517a2cafcdabe505d78dfec9a,round_robin_dose_0_25
6024,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.998875319192015,0.008760918732837526,dfab7c1d8f99e4da4ff59de7f1ddad9221bddee14c7cb0d531bbdb22ef9f89c8,round_robin_dose_0_25
6025,round_robin,0.25,0,True,4,0,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9999542445268919,0.0005029522254717395,585176c6271bbf0d6ca8ab1bfa4debe8316b8c20eba79f6a06a5ad36b4fe9be9,round_robin_dose_0_25
6026,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9743284596709035,0.11935790757525755,c05a4c2a4cca375acf99d2de99718a1f2d4209c7bd4af1841e415238f976ab83,round_robin_dose_0_25
6027,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9986753110370626,0.010101965373070416,de7ab99cbe357bdfceb05f235cb56c561a0cec4944f7c43ba6bc96b68e16b6e3,round_robin_dose_0_25
6028,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9994554925471073,0.004636675146319085,40f9670a1fbf9eebc5247e50b44a611e15e7aa9c7ac7b221cd870a0a23c91fe4,round_robin_dose_0_25
6029,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9999761067788498,0.0002781625827335896,97fe935a989418e5ebdf4ca914202b8b472f2386a2d0fc291bd7504eb5e53dc5,round_robin_dose_0_25
6000,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9968124849868777,0.02150590307050233,00bfdf631b163b3e82ff0bee7a8c780caebfe13b70975fa1273aec363030ef54,round_robin_dose_0_50
6001,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.999990110905063,0.00012385174674605154,78f2493641ca74cf97871f24346c4afb03fd279b594834e7d9a98ad51fac9ed0,round_robin_dose_0_50
6002,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9995966025161168,0.0035561047109150066,74d94b7197aa08d3cf3739eebfbb9264e5afdcff37c51ff7834d882a0081baae,round_robin_dose_0_50
6003,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.999325599365703,0.005598434987012698,37926d6f50857d274df8b4100ec8193c93b5c86ed2e7ce6840f4c526d4b8bb9d,round_robin_dose_0_50
6004,round_robin,0.5,1,True,1,1,False,0.0021000000000000003,0.0,0.0021000000000000003,0.21000000000000002,0.7558278316259642,0.7558278316259642,0.9748365849033244,0.11750498379277946,4bd769fab00c383604c2bc5aea4d1f3f86baa40949ac6a57690104cbfc54f2c6,round_robin_dose_0_50
6005,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9999581962186996,0.0004632905257618385,d402d19c265cf3928875e2e418340a20b884296060244538865936db593619cf,round_robin_dose_0_50
6006,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9998310107821882,0.0016367604717465113,1a0e3f58fca859179a71cf9a9c612ed8120ade759ea4b20c2493d931e429f1a3,round_robin_dose_0_50
6007,round_robin,0.5,0,True,1,0,False,0.0021000000000000003,0.0,0.0021000000000000003,0.21000000000000002,0.7558278316259642,0.7558278316259642,0.9672330404125817,0.1442325929934878,1d93825243c64ab53e21c7fdfc2b81e5f85190be2a931811207c1195cc1e284d,round_robin_dose_0_50
6008,round_robin,0.5,0,True,3,0,False,0.41041264,0.4,0.010412639999999999,1.041264,8.566129328036439,19.259295715694222,0.9999999999999899,3.348263234558722e-13,69670822018fc6d0f4cec3120802ce3f584bddd2699bec3c9a08cda96b05e36a,round_robin_dose_0_50
6009,round_robin,0.5,0,True,3,0,False,0.41041264,0.4,0.010412639999999999,1.041264,8.566129328036439,19.259295715694222,0.9999999998640222,3.2251932457263986e-09,47a80b7a45d3a7bd41b3d24074e14252a6f15e9a0b3dea3c751b93a97f60b81f,round_robin_dose_0_50
6010,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9999966920151306,4.5052007303412095e-05,98d453f6ed328932327b37aff52334330d79f090d3405c5af8850236f2f72125,round_robin_dose_0_50
6011,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9995758265006245,0.0037179468392421026,9611300b2a3f8fa0474a82ab0a8e9b32e43859b839bc4a1eba4261fb6250dbf2,round_robin_dose_0_50
6012,round_robin,0.5,1,True,3,1,False,0.41041264,0.4,0.010412639999999999,1.041264,8.566129328036439,19.259295715694222,0.9999999999979927,5.607192931722484e-11,897bc907149065d07c821571a9273ba7142d5dedf16345d87a1c90fd2ed1e53d,round_robin_dose_0_50
6013,round_robin,0.5,1,True,3,1,False,0.41041264,0.4,0.010412639999999999,1.041264,8.566129328036439,19.259295715694222,0.9999999999790306,5.365652931322595e-10,a38c677d27b53ad01e5e03278be7b3dbccfaef3261d8d83cb32c8f4559f1ec32,round_robin_dose_0_50
6014,round_robin,0.5,1,True,3,1,False,0.41041264,0.4,0.010412639999999999,1.041264,8.566129328036439,19.259295715694222,0.9999999996319253,8.363663550864302e-09,ada9d9f8c698ef77fe64abcd51cdf58aab5096e6f8630399736ff626e253dac3,round_robin_dose_0_50
6015,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9858727892315798,0.07420395712741146,22b4a6ad60602054b458108e2596d2aaaebcbd23a7fb7e7099646c36e3b0eb10,round_robin_dose_0_50
6016,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9998955507559385,0.0010619100916539348,99b5a0cd1666066f8c8b1ea7b3512e7e2690fef13c671e07e3a6acc341972de9,round_robin_dose_0_50
6017,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9634294400914241,0.15688767962411423,18b948b762f251913aa918fcc6073691668f8d89343c23dc87212783c7dedbe3,round_robin_dose_0_50
6018,round_robin,0.5,1,True,1,1,False,0.0021000000000000003,0.0,0.0021000000000000003,0.21000000000000002,0.7558278316259642,0.7558278316259642,0.973968265426296,0.12066512371913368,e924c90306fb167e62d80e0a078a0f3a139138c1d8925402b68ba71b746f0b63,round_robin_dose_0_50
6019,round_robin,0.5,1,True,1,1,False,0.0021000000000000003,0.0,0.0021000000000000003,0.21000000000000002,0.7558278316259642,0.7558278316259642,0.9760613134440793,0.11299523102987097,2a9b12217bbc82ddbc442d8a57080958846711d70841624a7e49446a69b34c2f,round_robin_dose_0_50
6020,round_robin,0.5,1,True,3,1,False,0.41041264,0.4,0.010412639999999999,1.041264,8.566129328036439,19.259295715694222,0.9999999999642728,8.951488589573546e-10,2bcfe59b474d88ebc2214eba4fa0ee82dca07a5091e91dc5ddf1ce1fb547b64b,round_robin_dose_0_50
6021,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9985804026256303,0.010727431519998696,b929ef4d25a905265b8747c8999a6bda304388474baa2f68ed7b5f6ed328595a,round_robin_dose_0_50
6022,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9999863102711888,0.00016699905622793334,e7d4c35cff33f12b644dfe679fea41f513e8ca344aa6170e6745767976712bcc,round_robin_dose_0_50
6023,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9870517068724902,0.06914762777728431,b1c11c4c339e460db4967430a544f3244909e66517a2cafcdabe505d78dfec9a,round_robin_dose_0_50
6024,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9997330134049597,0.0024637999832346413,dfab7c1d8f99e4da4ff59de7f1ddad9221bddee14c7cb0d531bbdb22ef9f89c8,round_robin_dose_0_50
6025,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9782137511555901,0.10491175082636216,585176c6271bbf0d6ca8ab1bfa4debe8316b8c20eba79f6a06a5ad36b4fe9be9,round_robin_dose_0_50
6026,round_robin,0.5,0,True,3,0,False,0.41041264,0.4,0.010412639999999999,1.041264,8.566129328036439,19.259295715694222,0.9999999984074651,3.3854009459283233e-08,c05a4c2a4cca375acf99d2de99718a1f2d4209c7bd4af1841e415238f976ab83,round_robin_dose_0_50
6027,round_robin,0.5,1,True,2,1,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9548101171888982,0.18410081911456544,de7ab99cbe357bdfceb05f235cb56c561a0cec4944f7c43ba6bc96b68e16b6e3,round_robin_dose_0_50
6028,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9970102489178659,0.02036340024839902,40f9670a1fbf9eebc5247e50b44a611e15e7aa9c7ac7b221cd870a0a23c91fe4,round_robin_dose_0_50
6029,round_robin,0.5,0,True,2,0,False,0.205712,0.2,0.005711999999999999,0.5711999999999999,3.2195461342075467,5.683264436789129,0.9949096312479059,0.03195659941959457,97fe935a989418e5ebdf4ca914202b8b472f2386a2d0fc291bd7504eb5e53dc5,round_robin_dose_0_50
6000,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9910932500454989,0.05091525096114186,00bfdf631b163b3e82ff0bee7a8c780caebfe13b70975fa1273aec363030ef54,round_robin_dose_1_00
6001,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9624184267836183,0.1601805840412249,78f2493641ca74cf97871f24346c4afb03fd279b594834e7d9a98ad51fac9ed0,round_robin_dose_1_00
6002,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9878289230127212,0.06575524755720162,74d94b7197aa08d3cf3739eebfbb9264e5afdcff37c51ff7834d882a0081baae,round_robin_dose_1_00
6003,round_robin,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9925146452716385,0.044096635047729496,37926d6f50857d274df8b4100ec8193c93b5c86ed2e7ce6840f4c526d4b8bb9d,round_robin_dose_1_00
6004,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9998638312440389,0.001348281405345464,4bd769fab00c383604c2bc5aea4d1f3f86baa40949ac6a57690104cbfc54f2c6,round_robin_dose_1_00
6005,round_robin,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9970967670659953,0.01985949908267697,d402d19c265cf3928875e2e418340a20b884296060244538865936db593619cf,round_robin_dose_1_00
6006,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9962844245375307,0.02449813264102834,1a0e3f58fca859179a71cf9a9c612ed8120ade759ea4b20c2493d931e429f1a3,round_robin_dose_1_00
6007,round_robin,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9997629632145509,0.0022156247152073563,1d93825243c64ab53e21c7fdfc2b81e5f85190be2a931811207c1195cc1e284d,round_robin_dose_1_00
6008,round_robin,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999846110611,2.922300535588354e-07,69670822018fc6d0f4cec3120802ce3f584bddd2699bec3c9a08cda96b05e36a,round_robin_dose_1_00
6009,round_robin,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999996801409989,5.103473635097723e-06,47a80b7a45d3a7bd41b3d24074e14252a6f15e9a0b3dea3c751b93a97f60b81f,round_robin_dose_1_00
6010,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9966963146959105,0.02217124024124343,98d453f6ed328932327b37aff52334330d79f090d3405c5af8850236f2f72125,round_robin_dose_1_00
6011,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.987232231091313,0.06836399859345851,9611300b2a3f8fa0474a82ab0a8e9b32e43859b839bc4a1eba4261fb6250dbf2,round_robin_dose_1_00
6012,round_robin,1.0,1,True,2,1,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999998979963329,1.7440849166880653e-06,897bc907149065d07c821571a9273ba7142d5dedf16345d87a1c90fd2ed1e53d,round_robin_dose_1_00
6013,round_robin,1.0,1,True,2,1,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999962418418145,5.070349063193109e-05,a38c677d27b53ad01e5e03278be7b3dbccfaef3261d8d83cb32c8f4559f1ec32,round_robin_dose_1_00
6014,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9954832249326586,0.02889695028081988,ada9d9f8c698ef77fe64abcd51cdf58aab5096e6f8630399736ff626e253dac3,round_robin_dose_1_00
6015,round_robin,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999996990513,6.898973424941816e-09,22b4a6ad60602054b458108e2596d2aaaebcbd23a7fb7e7099646c36e3b0eb10,round_robin_dose_1_00
6016,round_robin,1.0,1,True,2,1,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999999999847,5.026776184262333e-13,99b5a0cd1666066f8c8b1ea7b3512e7e2690fef13c671e07e3a6acc341972de9,round_robin_dose_1_00
6017,round_robin,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999979133571,4.379385391140835e-08,18b948b762f251913aa918fcc6073691668f8d89343c23dc87212783c7dedbe3,round_robin_dose_1_00
6018,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9998526984380948,0.0014469366105762922,e924c90306fb167e62d80e0a078a0f3a139138c1d8925402b68ba71b746f0b63,round_robin_dose_1_00
6019,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.99987337028486,0.0012630275774126733,2a9b12217bbc82ddbc442d8a57080958846711d70841624a7e49446a69b34c2f,round_robin_dose_1_00
6020,round_robin,1.0,1,True,2,1,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999998744706498,2.120281882141342e-06,2bcfe59b474d88ebc2214eba4fa0ee82dca07a5091e91dc5ddf1ce1fb547b64b,round_robin_dose_1_00
6021,round_robin,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.998008974017141,0.01437144262480962,b929ef4d25a905265b8747c8999a6bda304388474baa2f68ed7b5f6ed328595a,round_robin_dose_1_00
6022,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9992131744688386,0.006410354551802534,e7d4c35cff33f12b644dfe679fea41f513e8ca344aa6170e6745767976712bcc,round_robin_dose_1_00
6023,round_robin,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9976081456562977,0.016825474161158552,b1c11c4c339e460db4967430a544f3244909e66517a2cafcdabe505d78dfec9a,round_robin_dose_1_00
6024,round_robin,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9979922374481001,0.01447542546438791,dfab7c1d8f99e4da4ff59de7f1ddad9221bddee14c7cb0d531bbdb22ef9f89c8,round_robin_dose_1_00
6025,round_robin,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999992454398,1.660401026501285e-08,585176c6271bbf0d6ca8ab1bfa4debe8316b8c20eba79f6a06a5ad36b4fe9be9,round_robin_dose_1_00
6026,round_robin,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999998723377804,2.1541567061769646e-06,c05a4c2a4cca375acf99d2de99718a1f2d4209c7bd4af1841e415238f976ab83,round_robin_dose_1_00
6027,round_robin,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9831741422557455,0.08541441256309752,de7ab99cbe357bdfceb05f235cb56c561a0cec4944f7c43ba6bc96b68e16b6e3,round_robin_dose_1_00
6028,round_robin,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9738613998451838,0.12105197260290666,40f9670a1fbf9eebc5247e50b44a611e15e7aa9c7ac7b221cd870a0a23c91fe4,round_robin_dose_1_00
6029,round_robin,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999999640738,8.999340687700628e-10,97fe935a989418e5ebdf4ca914202b8b472f2386a2d0fc291bd7504eb5e53dc5,round_robin_dose_1_00
6000,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9910932500454989,0.05091525096114186,00bfdf631b163b3e82ff0bee7a8c780caebfe13b70975fa1273aec363030ef54,information_oracle
6001,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9624184267836183,0.1601805840412249,78f2493641ca74cf97871f24346c4afb03fd279b594834e7d9a98ad51fac9ed0,information_oracle
6002,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9878289230127212,0.06575524755720162,74d94b7197aa08d3cf3739eebfbb9264e5afdcff37c51ff7834d882a0081baae,information_oracle
6003,information_oracle,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9925146452716385,0.044096635047729496,37926d6f50857d274df8b4100ec8193c93b5c86ed2e7ce6840f4c526d4b8bb9d,information_oracle
6004,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9998638312440389,0.001348281405345464,4bd769fab00c383604c2bc5aea4d1f3f86baa40949ac6a57690104cbfc54f2c6,information_oracle
6005,information_oracle,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9970967670659953,0.01985949908267697,d402d19c265cf3928875e2e418340a20b884296060244538865936db593619cf,information_oracle
6006,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9962844245375307,0.02449813264102834,1a0e3f58fca859179a71cf9a9c612ed8120ade759ea4b20c2493d931e429f1a3,information_oracle
6007,information_oracle,1.0,0,True,1,0,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9997629632145509,0.0022156247152073563,1d93825243c64ab53e21c7fdfc2b81e5f85190be2a931811207c1195cc1e284d,information_oracle
6008,information_oracle,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999846110611,2.922300535588354e-07,69670822018fc6d0f4cec3120802ce3f584bddd2699bec3c9a08cda96b05e36a,information_oracle
6009,information_oracle,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999996801409989,5.103473635097723e-06,47a80b7a45d3a7bd41b3d24074e14252a6f15e9a0b3dea3c751b93a97f60b81f,information_oracle
6010,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9966963146959105,0.02217124024124343,98d453f6ed328932327b37aff52334330d79f090d3405c5af8850236f2f72125,information_oracle
6011,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.987232231091313,0.06836399859345851,9611300b2a3f8fa0474a82ab0a8e9b32e43859b839bc4a1eba4261fb6250dbf2,information_oracle
6012,information_oracle,1.0,1,True,2,1,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999998979963329,1.7440849166880653e-06,897bc907149065d07c821571a9273ba7142d5dedf16345d87a1c90fd2ed1e53d,information_oracle
6013,information_oracle,1.0,1,True,2,1,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999962418418145,5.070349063193109e-05,a38c677d27b53ad01e5e03278be7b3dbccfaef3261d8d83cb32c8f4559f1ec32,information_oracle
6014,information_oracle,1.0,1,True,1,1,False,0.004200000000000001,0.0,0.004200000000000001,0.42000000000000004,3.052321186031734,3.052321186031734,0.9954832249326586,0.02889695028081988,ada9d9f8c698ef77fe64abcd51cdf58aab5096e6f8630399736ff626e253dac3,information_oracle
6015,information_oracle,1.0,0,True,2,0,False,0.211424,0.2,0.011423999999999998,1.1423999999999999,13.163709874811758,23.275098563591783,0.9999999996990513,6.898973424941816e-09,22b4a6ad60602054b458108e2596d2aaaebcbd23a7fb7e7099646c36e3b0eb10,information_oracle
